単位_db_code,単位_db,表頭_集計項目_db_code,表頭_集計項目_db,表側_集計項目_db_code,表側_集計項目_db,都道府県_code,都道府県,時間軸_db_code,時間軸_db,unit,value
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000101,2024年1月,,6057
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000202,2024年2月,,5813
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000303,2024年3月,,6293
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000404,2024年4月,,6373
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000505,2024年5月,,6642
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000606,2024年6月,,6706
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000707,2024年7月,,6963
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000808,2024年8月,,7338
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024000909,2024年9月,,6630
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024001010,2024年10月,,6770
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024001111,2024年11月,,6337
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2024001212,2024年12月,,6863
0101300,百万円,01040100,販売額,01030100,販売額等,05000,秋田県,2025000101,2025年1月,,6247
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2022000000,2022年,,86595
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2023000000,2023年,,88941
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000000,2024年,,88512
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2021100000,2021年度,,84180
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2022100000,2022年度,,87370
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2023100000,2023年度,,89082
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2023001012,2023年10～12月,,22210
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000103,2024年1～3月,,20679
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000406,2024年4～6月,,22160
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000709,2024年7～9月,,23262
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024001012,2024年10～12月,,22411
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2023001111,2023年11月,,7056
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2023001212,2023年12月,,7661
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000101,2024年1月,,6937
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000202,2024年2月,,6612
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000303,2024年3月,,7130
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000404,2024年4月,,7140
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000505,2024年5月,,7522
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000606,2024年6月,,7498
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000707,2024年7月,,7793
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000808,2024年8月,,8144
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024000909,2024年9月,,7325
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024001010,2024年10月,,7552
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024001111,2024年11月,,7109
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2024001212,2024年12月,,7750
0101300,百万円,01040100,販売額,01030100,販売額等,06000,山形県,2025000101,2025年1月,,7103
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2022000000,2022年,,206278
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2023000000,2023年,,209741
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000000,2024年,,209491
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2021100000,2021年度,,202282
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2022100000,2022年度,,207246
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2023100000,2023年度,,210396
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2023001012,2023年10～12月,,52959
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000103,2024年1～3月,,49860
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000406,2024年4～6月,,52002
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000709,2024年7～9月,,54640
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024001012,2024年10～12月,,52989
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2023001111,2023年11月,,16924
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2023001212,2023年12月,,18311
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000101,2024年1月,,16610
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000202,2024年2月,,16011
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000303,2024年3月,,17239
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000404,2024年4月,,16989
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000505,2024年5月,,17621
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000606,2024年6月,,17392
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000707,2024年7月,,18554
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000808,2024年8月,,18907
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024000909,2024年9月,,17179
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024001010,2024年10月,,17742
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024001111,2024年11月,,16955
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2024001212,2024年12月,,18292
0101300,百万円,01040100,販売額,01030100,販売額等,07000,福島県,2025000101,2025年1月,,16832
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2022000000,2022年,,306594
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2023000000,2023年,,315586
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000000,2024年,,318740
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2021100000,2021年度,,297495
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2022100000,2022年度,,309543
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2023100000,2023年度,,316290
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2023001012,2023年10～12月,,79689
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000103,2024年1～3月,,75239
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000406,2024年4～6月,,79138
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000709,2024年7～9月,,83230
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024001012,2024年10～12月,,81133
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2023001111,2023年11月,,25580
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2023001212,2023年12月,,27516
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000101,2024年1月,,24897
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000202,2024年2月,,24097
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000303,2024年3月,,26245
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000404,2024年4月,,25780
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000505,2024年5月,,26828
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000606,2024年6月,,26530
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000707,2024年7月,,28553
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000808,2024年8月,,28315
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024000909,2024年9月,,26362
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024001010,2024年10月,,26942
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024001111,2024年11月,,26006
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2024001212,2024年12月,,28185
0101300,百万円,01040100,販売額,01030100,販売額等,08000,茨城県,2025000101,2025年1月,,25841
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2022000000,2022年,,203200
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2023000000,2023年,,208632
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000000,2024年,,209772
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2021100000,2021年度,,196849
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2022100000,2022年度,,205079
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2023100000,2023年度,,209109
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2023001012,2023年10～12月,,52538
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000103,2024年1～3月,,49698
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000406,2024年4～6月,,51926
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000709,2024年7～9月,,54683
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024001012,2024年10～12月,,53465
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2023001111,2023年11月,,16839
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2023001212,2023年12月,,18067
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000101,2024年1月,,16581
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000202,2024年2月,,15857
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000303,2024年3月,,17260
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000404,2024年4月,,16947
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000505,2024年5月,,17650
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000606,2024年6月,,17329
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000707,2024年7月,,18665
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000808,2024年8月,,18708
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024000909,2024年9月,,17310
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024001010,2024年10月,,17828
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024001111,2024年11月,,17187
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2024001212,2024年12月,,18450
0101300,百万円,01040100,販売額,01030100,販売額等,09000,栃木県,2025000101,2025年1月,,17103
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2022000000,2022年,,187525
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2023000000,2023年,,192444
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000000,2024年,,193303
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2021100000,2021年度,,182625
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2022100000,2022年度,,189217
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2023100000,2023年度,,192761
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2023001012,2023年10～12月,,48277
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000103,2024年1～3月,,46021
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000406,2024年4～6月,,47779
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000709,2024年7～9月,,50512
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024001012,2024年10～12月,,48991
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2023001111,2023年11月,,15446
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2023001212,2023年12月,,16637
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000101,2024年1月,,15325
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000202,2024年2月,,14770
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000303,2024年3月,,15926
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000404,2024年4月,,15598
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000505,2024年5月,,16220
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000606,2024年6月,,15961
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000707,2024年7月,,17165
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000808,2024年8月,,17328
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024000909,2024年9月,,16019
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024001010,2024年10月,,16389
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024001111,2024年11月,,15659
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2024001212,2024年12月,,16943
0101300,百万円,01040100,販売額,01030100,販売額等,10000,群馬県,2025000101,2025年1月,,15805
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2022000000,2022年,,658202
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2023000000,2023年,,677053
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000000,2024年,,684676
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2021100000,2021年度,,643929
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2022100000,2022年度,,663974
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2023100000,2023年度,,679847
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2023001012,2023年10～12月,,171381
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000103,2024年1～3月,,162787
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000406,2024年4～6月,,169639
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000709,2024年7～9月,,178074
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024001012,2024年10～12月,,174176
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2023001111,2023年11月,,54957
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2023001212,2023年12月,,59080
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000101,2024年1月,,54249
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000202,2024年2月,,51856
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000303,2024年3月,,56682
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000404,2024年4月,,55511
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000505,2024年5月,,57350
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000606,2024年6月,,56778
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000707,2024年7月,,61129
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000808,2024年8月,,60102
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024000909,2024年9月,,56843
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024001010,2024年10月,,58164
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024001111,2024年11月,,55775
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2024001212,2024年12月,,60237
0101300,百万円,01040100,販売額,01030100,販売額等,11000,埼玉県,2025000101,2025年1月,,56764
0101300,百万円,01040100,販売額,01030100,販売額等,12000,千葉県,2022000000,2022年,,621922
0101300,百万円,01040100,販売額,01030100,販売額等,12000,千葉県,2023000000,2023年,,646553
0101300,百万円,01040100,販売額,01030100,販売額等,12000,千葉県,2024000000,2024年,,655734
