表章項目_code,表章項目,国籍・地域_code,国籍・地域,港_code,港,時間軸(年次)_code,時間軸(年次),unit,value
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2024000000,2024年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2020000000,2020年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2019000000,2019年,人,6
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2017000000,2017年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,52900,石垣,2016000000,2016年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,53020,金武中城,2020000000,2020年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,53020,金武中城,2019000000,2019年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,53020,金武中城,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,53020,金武中城,2017000000,2017年,人,0
420,船舶観光上陸許可を受けた外国人,51770,パナマ,53020,金武中城,2016000000,2016年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50000,総数,2018000000,2018年,人,1
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50130,釧路,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50160,小樽,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50170,室蘭,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50320,青森,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50580,東京,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,50740,横浜,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51090,金沢,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51270,大阪,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51410,神戸,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51530,高知,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51810,広島,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,51880,境,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52170,関門(下関),2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52310,博多,2018000000,2018年,人,1
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52340,唐津,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52350,長崎,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52370,佐世保,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52470,八代,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52620,関門(門司),2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52630,関門(戸畑),2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52670,鹿児島,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52710,油津,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52860,那覇,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52890,平良,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,52900,石垣,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51780,セントルシア,53020,金武中城,2018000000,2018年,人,0
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50000,総数,2024000000,2024年,人,1
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50000,総数,2019000000,2019年,人,2
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50000,総数,2016000000,2016年,人,3
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50130,釧路,2019000000,2019年,人,0
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50160,小樽,2024000000,2024年,人,0
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50160,小樽,2019000000,2019年,人,0
420,船舶観光上陸許可を受けた外国人,51790,セントビンセント,50160,小樽,2016000000,2016年,人,0
