単位_db_code,単位_db,表頭_集計項目_db_code,表頭_集計項目_db,表側_集計項目_db_code,表側_集計項目_db,都道府県_code,都道府県,時間軸_db_code,時間軸_db,unit,value
0101300,百万円,01040110,販売額等,01030100,販売額等,31000,鳥取県,2024000909,2024年9月,,1198
0101300,百万円,01040110,販売額等,01030100,販売額等,31000,鳥取県,2024001010,2024年10月,,928
0101300,百万円,01040110,販売額等,01030100,販売額等,31000,鳥取県,2024001111,2024年11月,,1122
0101300,百万円,01040110,販売額等,01030100,販売額等,31000,鳥取県,2024001212,2024年12月,,1458
0101300,百万円,01040110,販売額等,01030100,販売額等,31000,鳥取県,2025000101,2025年1月,,1221
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2022000000,2022年,,19108
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2023000000,2023年,,17748
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000000,2024年,,17593
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2021100000,2021年度,,18737
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2022100000,2022年度,,18576
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2023100000,2023年度,,17647
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2023001012,2023年10～12月,,4365
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000103,2024年1～3月,,4552
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000406,2024年4～6月,,3914
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000709,2024年7～9月,,4806
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024001012,2024年10～12月,,4321
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2023001111,2023年11月,,1390
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2023001212,2023年12月,,1796
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000101,2024年1月,,1461
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000202,2024年2月,,1327
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000303,2024年3月,,1764
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000404,2024年4月,,1173
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000505,2024年5月,,1168
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000606,2024年6月,,1573
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000707,2024年7月,,1830
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000808,2024年8月,,1504
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024000909,2024年9月,,1472
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024001010,2024年10月,,1131
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024001111,2024年11月,,1389
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2024001212,2024年12月,,1801
0101300,百万円,01040110,販売額等,01030100,販売額等,32000,島根県,2025000101,2025年1月,,1439
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2022000000,2022年,,62267
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2023000000,2023年,,60533
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000000,2024年,,60923
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2021100000,2021年度,,63600
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2022100000,2022年度,,61493
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2023100000,2023年度,,60242
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2023001012,2023年10～12月,,15121
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000103,2024年1～3月,,15493
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000406,2024年4～6月,,13486
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000709,2024年7～9月,,16398
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024001012,2024年10～12月,,15546
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2023001111,2023年11月,,4679
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2023001212,2023年12月,,6251
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000101,2024年1月,,4864
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000202,2024年2月,,4549
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000303,2024年3月,,6080
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000404,2024年4月,,4084
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000505,2024年5月,,4146
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000606,2024年6月,,5256
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000707,2024年7月,,6100
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000808,2024年8月,,5280
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024000909,2024年9月,,5018
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024001010,2024年10月,,4016
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024001111,2024年11月,,4977
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2024001212,2024年12月,,6553
0101300,百万円,01040110,販売額等,01030100,販売額等,33000,岡山県,2025000101,2025年1月,,5044
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2022000000,2022年,,109820
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2023000000,2023年,,108768
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000000,2024年,,107717
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2021100000,2021年度,,110584
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2022100000,2022年度,,109387
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2023100000,2023年度,,108134
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2023001012,2023年10～12月,,27112
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000103,2024年1～3月,,28170
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000406,2024年4～6月,,23915
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000709,2024年7～9月,,29035
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024001012,2024年10～12月,,26597
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2023001111,2023年11月,,8508
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2023001212,2023年12月,,11119
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000101,2024年1月,,8712
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000202,2024年2月,,8051
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000303,2024年3月,,11407
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000404,2024年4月,,7222
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000505,2024年5月,,7217
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000606,2024年6月,,9476
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000707,2024年7月,,10758
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000808,2024年8月,,9197
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024000909,2024年9月,,9080
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024001010,2024年10月,,7151
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024001111,2024年11月,,8474
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2024001212,2024年12月,,10972
0101300,百万円,01040110,販売額等,01030100,販売額等,34000,広島県,2025000101,2025年1月,,9072
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2022000000,2022年,,40776
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2023000000,2023年,,40271
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000000,2024年,,39134
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2021100000,2021年度,,41370
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2022100000,2022年度,,40747
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2023100000,2023年度,,39496
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2023001012,2023年10～12月,,9523
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000103,2024年1～3月,,9887
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000406,2024年4～6月,,8851
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000709,2024年7～9月,,10981
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024001012,2024年10～12月,,9415
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2023001111,2023年11月,,2969
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2023001212,2023年12月,,3898
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000101,2024年1月,,3156
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000202,2024年2月,,2864
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000303,2024年3月,,3867
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000404,2024年4月,,2652
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000505,2024年5月,,2748
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000606,2024年6月,,3451
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000707,2024年7月,,4273
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000808,2024年8月,,3508
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024000909,2024年9月,,3200
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024001010,2024年10月,,2438
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024001111,2024年11月,,3066
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2024001212,2024年12月,,3911
0101300,百万円,01040110,販売額等,01030100,販売額等,35000,山口県,2025000101,2025年1月,,3279
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2022000000,2022年,,20062
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2023000000,2023年,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000000,2024年,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2021100000,2021年度,,20357
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2022100000,2022年度,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2023100000,2023年度,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2023001012,2023年10～12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000103,2024年1～3月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000406,2024年4～6月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000709,2024年7～9月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024001012,2024年10～12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2023001111,2023年11月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2023001212,2023年12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000101,2024年1月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000202,2024年2月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000303,2024年3月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000404,2024年4月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000505,2024年5月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000606,2024年6月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000707,2024年7月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000808,2024年8月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024000909,2024年9月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024001010,2024年10月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024001111,2024年11月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2024001212,2024年12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,36000,徳島県,2025000101,2025年1月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2022000000,2022年,,30040
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2023000000,2023年,,28413
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000000,2024年,,27920
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2021100000,2021年度,,30392
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2022100000,2022年度,,29545
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2023100000,2023年度,,28115
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2023001012,2023年10～12月,,6915
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000103,2024年1～3月,,7206
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000406,2024年4～6月,,6255
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000709,2024年7～9月,,7527
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024001012,2024年10～12月,,6932
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2023001111,2023年11月,,2120
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2023001212,2023年12月,,2861
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000101,2024年1月,,2281
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000202,2024年2月,,2124
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000303,2024年3月,,2801
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000404,2024年4月,,1892
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000505,2024年5月,,1934
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000606,2024年6月,,2429
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000707,2024年7月,,2898
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000808,2024年8月,,2400
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024000909,2024年9月,,2229
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024001010,2024年10月,,1826
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024001111,2024年11月,,2176
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2024001212,2024年12月,,2930
0101300,百万円,01040110,販売額等,01030100,販売額等,37000,香川県,2025000101,2025年1月,,2407
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2022000000,2022年,,38683
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2023000000,2023年,,36015
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000000,2024年,,36189
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2021100000,2021年度,,39039
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2022100000,2022年度,,38128
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2023100000,2023年度,,35535
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2023001012,2023年10～12月,,8690
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000103,2024年1～3月,,9205
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000406,2024年4～6月,,8018
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000709,2024年7～9月,,10236
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024001012,2024年10～12月,,8730
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2023001111,2023年11月,,2720
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2023001212,2023年12月,,3619
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000101,2024年1月,,2899
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000202,2024年2月,,2723
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000303,2024年3月,,3583
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000404,2024年4月,,2455
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000505,2024年5月,,2447
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000606,2024年6月,,3116
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000707,2024年7月,,3871
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000808,2024年8月,,3114
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024000909,2024年9月,,3251
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024001010,2024年10月,,2308
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024001111,2024年11月,,2752
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2024001212,2024年12月,,3670
0101300,百万円,01040110,販売額等,01030100,販売額等,38000,愛媛県,2025000101,2025年1月,,3060
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2022000000,2022年,,14592
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2023000000,2023年,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000000,2024年,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2021100000,2021年度,,14667
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2022100000,2022年度,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2023100000,2023年度,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2023001012,2023年10～12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000103,2024年1～3月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000406,2024年4～6月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000709,2024年7～9月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024001012,2024年10～12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2023001111,2023年11月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2023001212,2023年12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000101,2024年1月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000202,2024年2月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000303,2024年3月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000404,2024年4月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000505,2024年5月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000606,2024年6月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000707,2024年7月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000808,2024年8月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024000909,2024年9月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024001010,2024年10月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024001111,2024年11月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2024001212,2024年12月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,39000,高知県,2025000101,2025年1月,,X
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2022000000,2022年,,159368
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2023000000,2023年,,158637
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000000,2024年,,161011
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2021100000,2021年度,,162851
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2022100000,2022年度,,158480
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2023100000,2023年度,,157750
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2023001012,2023年10～12月,,39517
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000103,2024年1～3月,,40624
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000406,2024年4～6月,,38514
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000709,2024年7～9月,,42528
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024001012,2024年10～12月,,39345
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2023001111,2023年11月,,12498
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2023001212,2023年12月,,15561
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000101,2024年1月,,13493
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000202,2024年2月,,11526
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000303,2024年3月,,15605
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000404,2024年4月,,12418
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000505,2024年5月,,12355
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000606,2024年6月,,13741
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000707,2024年7月,,15847
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000808,2024年8月,,13472
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024000909,2024年9月,,13209
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024001010,2024年10月,,10929
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024001111,2024年11月,,12626
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2024001212,2024年12月,,15790
0101300,百万円,01040110,販売額等,01030100,販売額等,40000,福岡県,2025000101,2025年1月,,14014
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2022000000,2022年,,19217
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2023000000,2023年,,18949
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000000,2024年,,17926
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2021100000,2021年度,,19606
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2022100000,2022年度,,19308
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2023100000,2023年度,,18485
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2023001012,2023年10～12月,,4488
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000103,2024年1～3月,,4794
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000406,2024年4～6月,,4215
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000709,2024年7～9月,,4748
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024001012,2024年10～12月,,4169
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2023001111,2023年11月,,1368
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2023001212,2023年12月,,1793
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000101,2024年1月,,1658
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000202,2024年2月,,1330
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000303,2024年3月,,1806
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000404,2024年4月,,1388
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000505,2024年5月,,1285
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000606,2024年6月,,1542
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000707,2024年7月,,1792
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000808,2024年8月,,1516
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024000909,2024年9月,,1440
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024001010,2024年10月,,1144
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024001111,2024年11月,,1285
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2024001212,2024年12月,,1740
0101300,百万円,01040110,販売額等,01030100,販売額等,41000,佐賀県,2025000101,2025年1月,,1713
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2022000000,2022年,,27492
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2023000000,2023年,,26968
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000000,2024年,,27050
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2021100000,2021年度,,28240
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2022100000,2022年度,,27258
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2023100000,2023年度,,26846
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2023001012,2023年10～12月,,6385
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000103,2024年1～3月,,7337
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000406,2024年4～6月,,6349
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000709,2024年7～9月,,7226
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024001012,2024年10～12月,,6138
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2023001111,2023年11月,,2122
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2023001212,2023年12月,,2557
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000101,2024年1月,,2675
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000202,2024年2月,,1934
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000303,2024年3月,,2728
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000404,2024年4月,,2000
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000505,2024年5月,,1993
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000606,2024年6月,,2356
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000707,2024年7月,,2773
0101300,百万円,01040110,販売額等,01030100,販売額等,42000,長崎県,2024000808,2024年8月,,2297
